250,829.751,266.761,989589,5.86021e-06,1226.12
251,828.91,290.504,988808,5.90129e-06,1230.07
252,828.067,316.123,988017,5.94249e-06,1234.02
253,827.223,343.746,987217,5.98382e-06,1237.98
254,826.378,373.507,986406,6.02527e-06,1241.95
255,825.531,405.551,985587,6.06685e-06,1245.93
256,824.682,440.029,984757,6.10855e-06,1249.91
257,823.832,477.1,983918,6.15036e-06,1253.9
258,822.98,516.932,983069,6.1923e-06,1257.89
259,822.126,559.703,982210,6.23437e-06,1261.89
260,821.271,605.6,981341,6.27655e-06,1265.89
261,820.414,654.818,980462,6.31886e-06,1269.9
262,819.555,707.564,979573,6.36129e-06,1273.91
263,818.695,764.056,978675,6.40384e-06,1277.93
264,817.833,824.521,977766,6.44651e-06,1281.94
265,816.969,889.199,976847,6.4893e-06,1285.97
266,816.104,958.341,975919,6.53222e-06,1289.99
267,815.237,1032.21,974980,6.57525e-06,1294.02
268,814.368,1111.09,974031,6.61841e-06,1298.04
269,813.498,1195.25,973072,6.66169e-06,1302.08
270,812.625,1285.02,972103,6.70509e-06,1306.11
271,811.751,1380.69,971123,6.74861e-06,1310.14
272,810.875,1482.61,970133,6.79225e-06,1314.18
273,809.998,1591.12,969133,6.83601e-06,1318.21
274,809.118,1706.59,968122,6.87989e-06,1322.25
275,808.237,1829.39,967102,6.92389e-06,1326.28
276,807.354,1959.91,966070,6.96801e-06,1330.32
277,806.469,2098.56,965028,7.01225e-06,1334.35
278,805.582,2245.79,963976,7.05661e-06,1338.39
279,804.693,2402.03,962913,7.10109e-06,1342.42
280,803.803,2567.75,961840,7.14569e-06,1346.46
281,802.91,2743.43,960756,7.19041e-06,1350.49
282,802.016,2929.58,959662,7.23525e-06,1354.52
283,801.12,3126.72,958556,7.28021e-06,1358.55
284,800.221,3335.41,957441,7.32529e-06,1362.57
285,799.321,3556.2,956314,7.37049e-06,1366.6
286,798.419,3789.68,955176,7.41581e-06,1370.62
287,797.515,4036.48,954028,7.46124e-06,1374.64
288,796.609,4297.22,952869,7.5068e-06,1378.66
289,795.701,4572.55,951699,7.55247e-06,1382.67
290,794.791,4863.17,950518,7.59826e-06,1386.68
291,793.879,5169.79,949326,7.64417e-06,1390.69
292,792.965,5493.13,948123,7.6902e-06,1394.69
293,792.048,5833.95,946909,7.73635e-06,1398.69
294,791.13,6193.04,945684,7.78262e-06,1402.68
295,790.21,6571.22,944448,7.829e-06,1406.67
296,789.287,6969.32,943201,7.8755e-06,1410.66
297,788.363,7388.21,941942,7.92212e-06,1414.64
298,787.436,7828.8,940672,7.96886e-06,1418.62
299,786.507,8292.01,939391,8.01572e-06,1422.59
300,785.576,8778.8,938099,8.06269e-06,1426.56
301,784.643,9290.16,936795,8.10978e-06,1430.52
302,783.707,9827.12,935480,8.15699e-06,1434.48
303,782.77,10390.7,934153,8.20432e-06,1438.43
304,781.83,10982.1,932815,8.25176e-06,1442.38
305,780.888,11602.2,931466,8.29932e-06,1446.32
306,779.943,12252.4,930104,8.347e-06,1450.25
307,778.997,12933.8,928732,8.39479e-06,1454.18
308,778.048,13647.6,927347,8.4427e-06,1458.11
309,777.096,14395.1,925951,8.49073e-06,1462.02
310,776.143,15177.6,924543,8.53888e-06,1465.93
311,775.187,15996.3,923123,8.58714e-06,1469.84
312,774.228,16852.8,921692,8.63552e-06,1473.73
313,773.267,17748.3,920249,8.68401e-06,1477.62
314,772.304,18684.4,918794,8.73262e-06,1481.51
315,771.338,19662.5,917326,8.78135e-06,1485.38
316,770.37,20684.1,915847,8.83019e-06,1489.25
317,769.4,21750.9,914356,8.87915e-06,1493.12
318,768.427,22864.4,912853,8.92823e-06,1496.97
319,767.451,24026.3,911337,8.97742e-06,1500.82
320,766.473,25238.2,909810,9.02673e-06,1504.66
321,765.492,26501.9,908270,9.07615e-06,1508.5
322,764.509,27819.2,906718,9.12569e-06,1512.32
323,763.523,29192,905153,9.17534e-06,1516.14
324,762.535,30621.9,903577,9.22511e-06,1519.95
325,761.544,32111.1,901988,9.275e-06,1523.75
326,760.55,33661.4,900386,9.325e-06,1527.55
327,759.553,35274.8,898772,9.37511e-06,1531.34
328,758.554,36953.4,897145,9.42534e-06,1535.12
329,757.552,38699.3,895506,9.47569e-06,1538.89
330,756.547,40514.6,893854,9.52615e-06,1542.65
331,755.54,42401.5,892189,9.57672e-06,1546.41
332,754.53,44362.3,890512,9.62741e-06,1550.16
333,753.516,46399.2,888822,9.67821e-06,1553.89
334,752.5,48514.5,887119,9.72913e-06,1557.63
335,751.482,50710.7,885403,9.78017e-06,1561.35
336,750.46,52990.2,883674,9.83131e-06,1565.06
337,749.435,55355.4,881932,9.88258e-06,1568.77
338,748.407,57808.9,880178,9.93395e-06,1572.47
339,747.377,60353.2,878410,9.98544e-06,1576.16
340,746.343,62991.1,876628,1.0037e-05,1579.84
341,745.306,65725.2,874834,1.00888e-05,1583.51
342,744.266,68558.2,873026,1.01406e-05,1587.18
343,743.223,71492.9,871205,1.01925e-05,1590.83
344,742.177,74532.1,869371,1.02446e-05,1594.48
345,741.128,77678.8,867523,1.02968e-05,1598.12
346,740.076,80935.9,865662,1.03491e-05,1601.75
347,739.02,84306.3,863787,1.04015e-05,1605.37
348,737.961,87793.2,861899,1.0454e-05,1608.98
349,736.899,91399.6,859997,1.05066e-05,1612.59
350,735.833,95128.7,858081,1.05593e-05,1616.18
351,734.765,98983.7,856151,1.06122e-05,1619.77
352,733.692,102968,854208,1.06652e-05,1623.35
353,732.617,107084,852250,1.07182e-05,1626.92
354,731.538,111337,850279,1.07714e-05,1630.48
355,730.455,115729,848293,1.08247e-05,1634.04
356,729.369,120263,846294,1.08782e-05,1637.58
357,728.279,124944,844280,1.09317e-05,1641.12
358,727.186,129774,842252,1.09853e-05,1644.64
359,726.089,134759,840210,1.10391e-05,1648.16
360,724.988,139900,838154,1.1093e-05,1651.67
361,723.884,145202,836083,1.11469e-05,1655.17
362,722.776,150669,833997,1.1201e-05,1658.66
363,721.664,156305,831897,1.12552e-05,1662.15
364,720.548,162113,829782,1.13095e-05,1665.62
365,719.429,168097,827653,1.1364e-05,1669.09
366,718.305,174262,825509,1.14185e-05,1672.55
367,717.178,180611,823350,1.14732e-05,1676
368,716.047,187150,821176,1.15279e-05,1679.44
369,714.911,193881,818987,1.15828e-05,1682.87
370,713.772,200809,816783,1.16378e-05,1686.3
371,712.628,207938,814564,1.16929e-05,1689.72
372,711.48,215273,812329,1.17481e-05,1693.12
373,710.328,222818,810080,1.18034e-05,1696.52
374,709.172,230578,807814,1.18589e-05,1699.91
375,708.011,238556,805534,1.19144e-05,1703.3
376,706.846,246758,803238,1.19701e-05,1706.67
377,705.677,255189,800926,1.20258e-05,1710.04
378,704.503,263852,798598,1.20817e-05,1713.39
379,703.324,272752,796255,1.21377e-05,1716.74
380,702.141,281895,793896,1.21938e-05,1720.08
381,700.953,291284,791520,1.225e-05,1723.42
382,699.761,300926,789129,1.23063e-05,1726.74
383,698.564,310824,786721,1.23628e-05,1730.06
384,697.362,320983,784298,1.24193e-05,1733.37
385,696.155,331410,781857,1.2476e-05,1736.67
386,694.943,342108,779401,1.25327e-05,1739.96
387,693.727,353083,776928,1.25896e-05,1743.25
388,692.505,364340,774438,1.26466e-05,1746.52
389,691.278,375883,771931,1.27037e-05,1749.79
390,690.046,387720,769407,1.27609e-05,1753.05
391,688.808,399853,766867,1.28182e-05,1756.31
392,687.566,412290,764309,1.28756e-05,1759.55
393,686.318,425035,761734,1.29332e-05,1762.79
394,685.064,438093,759142,1.29908e-05,1766.02
395,683.805,451470,756533,1.30486e-05,1769.24
396,682.54,465173,753905,1.31064e-05,1772.46
397,681.27,479205,751261,1.31644e-05,1775.66
398,679.994,493572,748598,1.32225e-05,1778.86
399,678.712,508282,745917,1.32807e-05,1782.05
400,677.424,523337,743219,1.3339e-05,1785.24
401,676.13,538746,740502,1.33974e-05,1788.41
402,674.83,554513,737767,1.34559e-05,1791.58
403,673.523,570644,735013,1.35146e-05,1794.75
404,672.211,587145,732241,1.35733e-05,1797.9
405,670.892,604022,729450,1.36321e-05,1801.05
406,669.566,621280,726641,1.36911e-05,1804.19
407,668.234,638926,723812,1.37502e-05,1807.32
408,666.896,656965,720964,1.38093e-05,1810.45
409,665.55,675404,718097,1.38686e-05,1813.57
410,664.198,694249,715210,1.3928e-05,1816.68
411,662.839,713505,712304,1.39875e-05,1819.78
412,661.473,733178,709377,1.40471e-05,1822.88
413,660.099,753275,706431,1.41069e-05,1825.97
414,658.718,773802,703465,1.41667e-05,1829.05
415,657.33,794766,700478,1.42266e-05,1832.13
416,655.934,816171,697471,1.42867e-05,1835.2
417,654.531,838025,694443,1.43468e-05,1838.27
418,653.12,860333,691394,1.44071e-05,1841.32
419,651.7,883103,688324,1.44675e-05,1844.37
420,650.273,906340,685233,1.45279e-05,1847.42
421,648.838,930050,682120,1.45885e-05,1850.45
422,647.394,954240,678986,1.46492e-05,1853.48
423,645.942,978917,675829,1.471e-05,1856.51
424,644.481,1.00409e+06,672651,1.47709e-05,1859.52
425,643.011,1.02976e+06,669450,1.4832e-05,1862.54
426,641.533,1.05593e+06,666226,1.48931e-05,1865.54
427,640.045,1.08262e+06,662979,1.49543e-05,1868.54
428,638.548,1.10982e+06,659710,1.50157e-05,1871.53
429,637.041,1.13755e+06,656416,1.50771e-05,1874.52
430,635.525,1.16581e+06,653100,1.51387e-05,1877.5
431,633.999,1.19461e+06,649759,1.52003e-05,1880.47
432,632.463,1.22396e+06,646394,1.52621e-05,1883.44
433,630.917,1.25385e+06,643004,1.5324e-05,1886.4
434,629.36,1.2843e+06,639590,1.5386e-05,1889.35
435,627.793,1.31532e+06,636150,1.54481e-05,1892.3
436,626.215,1.34691e+06,632685,1.55103e-05,1895.25
437,624.626,1.37907e+06,629194,1.55726e-05,1898.18
438,623.026,1.41182e+06,625677,1.5635e-05,1901.12
439,621.414,1.44516e+06,622134,1.56975e-05,1904.04
440,619.79,1.4791e+06,618563,1.57601e-05,1906.96
441,618.154,1.51364e+06,614966,1.58229e-05,1909.88
442,616.506,1.54879e+06,611340,1.58857e-05,1912.79
443,614.846,1.58456e+06,607687,1.59487e-05,1915.69
444,613.172,1.62096e+06,604005,1.60117e-05,1918.59
445,611.486,1.65798e+06,600294,1.60749e-05,1921.48
446,609.786,1.69564e+06,596554,1.61382e-05,1924.37
447,608.072,1.73395e+06,592783,1.62015e-05,1927.25
448,606.344,1.7729e+06,588983,1.6265e-05,1930.12
449,604.602,1.81251e+06,585151,1.63286e-05,1932.99
450,602.844,1.85279e+06,581288,1.63923e-05,1935.86
451,601.072,1.89374e+06,577394,1.64561e-05,1938.72
452,599.284,1.93536e+06,573466,1.652e-05,1941.57
453,597.48,1.97767e+06,569505,1.6584e-05,1944.42
454,595.66,2.02067e+06,565511,1.66481e-05,1947.27
455,593.823,2.06436e+06,561482,1.67124e-05,1950.11
456,591.969,2.10876e+06,557418,1.67767e-05,1952.94
457,590.097,2.15387e+06,553318,1.68411e-05,1955.77
458,588.207,2.19969e+06,549182,1.69057e-05,1958.6
459,586.298,2.24624e+06,545008,1.69703e-05,1961.41
460,584.37,2.29352e+06,540796,1.70351e-05,1964.23
461,582.421,2.34154e+06,536544,1.70999e-05,1967.04
462,580.453,2.3903e+06,532253,1.71649e-05,1969.84
463,578.463,2.4398e+06,527921,1.723e-05,1972.64
464,576.451,2.49007e+06,523547,1.72951e-05,1975.44
465,574.417,2.5411e+06,519130,1.73604e-05,1978.23
466,572.36,2.59289e+06,514669,1.74258e-05,1981.01
467,570.279,2.64547e+06,510163,1.74913e-05,1983.79
468,568.173,2.69882e+06,505610,1.75569e-05,1986.57
469,566.042,2.75297e+06,501009,1.76226e-05,1989.34
470,563.884,2.8079e+06,496359,1.76884e-05,1992.11
471,561.698,2.86365e+06,491659,1.77543e-05,1994.87
472,559.484,2.92019e+06,486907,1.78204e-05,1997.63
473,557.241,2.97756e+06,482101,1.78865e-05,2000.38
474,554.967,3.03574e+06,477239,1.79527e-05,2003.13
475,552.66,3.09475e+06,472320,1.8019e-05,2005.88
476,550.321,3.1546e+06,467341,1.80855e-05,2008.62
477,547.947,3.21528e+06,462302,1.8152e-05,2011.36
478,545.537,3.27681e+06,457198,1.82187e-05,2014.09
479,543.089,3.33919e+06,452028,1.82854e-05,2016.82
480,540.602,3.40243e+06,446790,1.83523e-05,2019.54
481,538.074,3.46654e+06,441481,1.84192e-05,2022.26
482,535.502,3.53151e+06,436096,1.84863e-05,2024.98
483,532.885,3.59736e+06,430635,1.85535e-05,2027.69
484,530.221,3.6641e+06,425092,1.86208e-05,2030.39
485,527.507,3.73172e+06,419464,1.86881e-05,2033.1
486,524.74,3.80024e+06,413747,1.87556e-05,2035.8
487,521.917,3.86966e+06,407936,1.88232e-05,2038.49
488,519.036,3.93999e+06,402027,1.88909e-05,2041.18
489,516.092,4.01123e+06,396014,1.89587e-05,2043.87
490,513.082,4.08339e+06,389892,1.90266e-05,2046.56
491,510.001,4.15647e+06,383653,1.90946e-05,2049.23
492,506.845,4.23049e+06,377290,1.91627e-05,2051.91
493,503.609,4.30544e+06,370796,1.92309e-05,2054.58
494,500.286,4.38133e+06,364162,1.92992e-05,2057.25
495,496.871,4.45817e+06,357376,1.93677e-05,2059.92
496,493.355,4.53596e+06,350429,1.94362e-05,2062.58
497,489.73,4.61471e+06,343307,1.95048e-05,2065.23
498,485.987,4.69443e+06,335994,1.95735e-05,2067.89
499,482.114,4.77512e+06,328475,1.96424e-05,2070.54
500,478.099,4.85678e+06,320730,1.97113e-05,2073.18
